no,level,kanji,meaning_quoted,meaning,onyomi,kunyomi,shape_explanation,onyomi_detail,kunyomi_detail,memorized
46,N2,検,검사할 검,"""검사할 검"". 검사하다",ケン,,"検 = 木 + 㑒。 (의미부)「木」는 ""나무""를 뜻합니다. (소리부 겸 의미부)「㑒」(ケン)은 ""뾰족하다, 날카롭다""라는 뜻입니다. 検는 ""목재(木) 가구에 뾰족한(㑒) 부분이 남아있나 마감을 검사하다"" -> ""검사하다""라는 뜻의 글자입니다. (㑒은 소리부도 겸함)",음독은 ケン입니다. 특별한 점은 없습니다.,検의 정식 훈독은 없습니다.,no
47,N2,常,항상 상,"""항상 상"". 보통의, 일반적인, 한결같은",ジョウ,つね、とこ,"常 = 龸 + 口 + 巾。 「龸」는 ""궁궐""을 뜻합니다. 口는 여기서는 ""(궁궐의) 대문""을 그린 모양자입니다. 「巾」는 ""수건, 천""을 뜻합니다. 常는 ""궁궐(龸)에 출입할(口) 때 항상 입는 관복(巾)"" -> ""항상, 보통""이라는 뜻의 글자입니다.",음독은 ジョウ입니다. 특별한 점은 없습니다.,"常に는 ""늘, 항상""이란 뜻의 부사입니다. 常는 ""늘 변함없음, 영원""을 뜻합니다.",no
48,N2,状,형상 상/문서 장,"""형상 상/문서 장"". 상황, 문서",ジョウ,,"状 = 丬 + 犬。 「丬」는 ""탁자""를 뜻하는 부수입니다(링크 참조). 「犬」는 ""개""를 뜻합니다. 状는 ""미친개(犬)를 피해서탁자(丬) 뒤에 숨다""라는 뜻입니다. 라는 의미입니다.",음독은 ジョウ입니다. 특별한 점은 없습니다.,状의 정식 훈독은 없습니다.,no
49,N2,営,경영할 영,"""경영할 영"". 경영하다, 사업하다",エイ,いとな(む),"営 =⺍ +冖 + 呂。 「⺍+冖」는 ""불이 환하게 켜진 집""을 뜻합니다. 「呂」는""여러 채의 집이 이어져있는 대저택""을 뜻합니다(링크 참조). 営는 ""밤에도 환하게 불이 켜진(⺍+冖) 커다란 건물(呂)"" -> ""경영하다, 사업하다""라는 뜻의 글자입니다.",음독은 エイ입니다. 특별한 점은 없습니다.,"営む는 ""경영하다, 영위하다""라는 뜻의 타동사입니다. 예문) 事業を営む 사업을 경영하다 花屋を営む 꽃집을 운영하다",no
50,N2,職,직분 직,"""직분 직"". 직업, 직무",ショク,,"職 = 耳 + 音 + 戈。 「耳」는 ""귀""를 뜻합니다. 「音」는 ""소리""를 뜻합니다. 「戈」는 ""창""을 뜻합니다. 職는 ""창(戈)을 들고 귀기울여(耳) 소리(音)를 듣는 경비병 일"" -> ""직무, 직업""이라는 뜻의 글자입니다.",음독은 ショク입니다. 특별한 점은 없습니다.,職의 정식 훈독은 없습니다.,no
51,N2,与,줄 여,"""줄 여"". 주다, 관여하다",ヨ,あた(える),"与는 ""맞물려있는 치아""를 그린 상형문자입니다. ""맞물리다"" -> ""주고받다"" -> ""주다, 관여하다""라는 의미입니다.",음독은 ヨ입니다. 특별한 점은 없습니다.,"与える는 ""(자기 것을 남에게) 주다/수여하다, (영향을) 미치다""라는 뜻의 2그룹 타동사입니다. 예문) 妻に小遣いを与える 아내에게 용돈을 주다 影響を与える 영향을 미치다",no
52,N2,供,이바지할 공,"""이바지할 공"". 바치다, 제공하다, 올리다",キョウ、ク,そな(える)、とも,"供 = 亻 + 共。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)「共」(キョウ)는 본래 ""쟁반을 받쳐든 손""을 그린 글자입니다(링크 참조). 供는 ""높은 사람(亻)에게 공물을 올려바치다(共)"" -> ""바치다, 제공하다, 올리다""라는 뜻의 글자입니다. (共는 소리부(キョウ -> キョウ・ク)도 겸함)",음독은 キョウ、ク입니다. 사용 빈도는 キョウ가 더 높습니다.,"供える는 ""바치다, 올리다""라는 뜻의 2그룹 타동사입니다. 供는 ""윗사람을 따라감, 수행원""이라는 뜻입니다.",no
53,N2,可,옳을 가,"""옳을 가"". 가능하다, 허가하다",カ,,"可 =𠃌 +口。 「口」는 ""입""을 뜻합니다. 𠃌는 여기서는 ""곡괭이""를 그린 모양자입니다. 可는 본래 ""곡괭이질(𠃌)을 하며 흥얼거리다(口)"" -> ""노래하다""라는 뜻으로 만들어진 글자입니다. 그러나 이후 발음이 같다는 이유로 ""옳다""라는 뜻으로 쓰이게 된 것입니다. 즉, 可의 모양과 의미 사이에는 아무런 관계도 없습니다.",음독은 カ입니다. 특별한 점은 없습니다.,可의 정식 훈독은 없습니다.,no
54,N2,構,얽을 구,"""얽을 구"". 만들다, 구축하다",コウ,かま(える)、かま(う),"構 = 木 + 冓。 (의미부)「木」는 ""나무""를 뜻합니다. (소리부 겸 의미부)「冓」(コウ)는 ""얽다, 짜다""라는 뜻의 글자입니다(링크 참조). 構는 ""나무(木)를 얽고 짜다(冓)"" -> ""만들다, 구축하다""라는 뜻의 글자입니다. (冓는 소리부도 겸함)",음독은 コウ입니다. 특별한 점은 없습니다.,"構う는 ""상관하다, 구애되다, 마음을 쓰다""라는 뜻의 자동사 겸 타동사입니다. 構える는 ""차리다, 만들어 내다, 자세를 잡다""라는 뜻의 2그룹 타동사입니다. 예문) 時間がかかっても構わない 시간이 걸려도 상관없다 メールでも電話でも構いません 메일이든 전화든 상관 없습니다 一家を構える 가정을 꾸리다(결혼해서 살림을 차리다) 口実を構える 구실을 만들다 カメラを構える 카메라로 사진 찍을 자세를 취하다",no
55,N2,割,벨 할,"""벨 할"". 베다, 가르다, 나누다",カツ,わ(る)、わり、わ(れる)、さ(く),"割 = 害 + 刂。 「害」는 ""해치다""라는 뜻입니다. 「刂」는 ""칼""을 뜻합니다. 割는 ""칼(刂)로 해치다(害)"" -> ""베다, 가르다, 나누다""라는 뜻의 글자입니다.",음독은 カツ입니다. 특별한 점은 없습니다.,"1.割る、割れる、割 割る는 ""나누다, 가르다, 깨다""라는 뜻의 타동사입니다. 割れる는 ""깨지다, 갈라지다""라는 뜻의 2그룹 자동사입니다. 割는 ""비율, 나눔""을 뜻합니다. 예문) 三人に割る 세 명에게 나누다 リンゴを二つに割る 사과를 둘로 쪼개다 ガラスを割る 유래를 깨다 ガラスが割れる 유리가 깨지다 氷が割れる 얼음이 깨지다 十人に一人の割で合格する 열 명에 한 명꼴로 합격하다 値段の割に物が良い 값에 비해서 물건이 좋다 2.割く 割く는 ""할애하다, 가르다""라는 뜻의 타동사입니다. 예문) 小遣いを割いて本を買った 용돈을 할애하여 책을 샀다 時間を割いて勉強をする 시간을 할애해서 공부를 하다",no
56,N2,比,견줄 비,"""견줄 비"". 비교하다",ヒ,くら(べる),"比는 ""나란히 서 있는 사람들""을 그린 상형문자입니다. ""나란히 세워놓고 비교하다"" -> ""비교하다""라는 의미입니다.",음독은 ヒ입니다. 특별한 점은 없습니다.,"比べる는 ""비교하다, 대조하다""라는 뜻의 2그룹 타동사입니다.",no
57,N2,難,어려울 난,"""어려울 난"". 어렵다",ナン,むずか(しい)、かた(い),"難 = 𦰩 + 隹。 難의 명확한 유래는 알려진 바가 없습니다. 그래서 그냥 제가 만들어 보았습니다. 𦰩는 여기서는「漢」가 축약된 것으로, ""한자""를 뜻합니다. 「隹」는 ""새""를 뜻합니다. 難는 ""한자(𦰩)는 어려워서 새대가리(隹)들은 배울 수 없다"" -> ""어렵다""라는 뜻의 글자입니다.",음독은 ナン입니다. 특별한 점은 없습니다.,"1.難しい 難しい는 ""어렵다""라는 뜻의 형용사입니다. 예문) 難しい問題어려운 문제 説明が難しい 설명이 어렵다 2.難い 難い는 ""어렵다""라는 뜻의 형용사로, 주로 다음과 같은 두 가지 형태로 쓰입니다. 아래 예문을 참조해 주세요. 예문) 解するに難くない 이해하기 어렵지 않다 想像するに難くない 상상하기 어렵지 않다 君の言うことは信じ難い 네가 하는 말은 믿기 어렵다 暑すぎて耐え難い 너무 더워서 참기 어렵다",no
58,N2,防,막을 방,"""막을 방"". 막다, 지키다",ボウ,ふせ(ぐ),"防 = ⻖ + 方。 (의미부)「⻖」는 ""언덕""을 뜻합니다. (소리부 겸 의미부)「方」(ホウ)는 ""방향""을 뜻합니다. 防는 ""적이 오는 방향(方)의 언덕(⻖)에서 적을 막다"" -> ""막다, 지키다""라는 뜻의 글자입니다. (方는 소리부(ホウ -> ボウ)도 겸함)",음독은 ボウ입니다. 특별한 점은 없습니다.,"防ぐ는 ""막다, 방지하다""라는 뜻의 타동사입니다. 예문) 攻撃を防ぐ 공격을 막다 被害を防ぐ 피해를 방지하다",no
59,N2,補,기울 보,"""기울 보"". 보충하다, 보태다",ホ,おぎな(う),"補 = 衤 + 甫。 (의미부)「衤」는 ""옷, 옷감""을 뜻합니다. (소리부 겸 의미부)「甫」(ホ)는 ""채소밭""을 뜻하는 글자입니다(링크 참조). 補는 ""채소밭(甫)에서 일하느라 구멍난 옷(衤)에 천을 기워 덧대다"" -> ""보충하다, 보태다""라는 뜻의 글자입니다. (甫는 소리부도 겸함)",음독은 ホ입니다. 특별한 점은 없습니다.,"補う는 ""(부족한 것을) 보충하다""라는 뜻의 타동사입니다. 예문) 脚注で説明を補う 각주로 설명을 보충하다 欠員を補う 결원을 보충하다 チームの弱点を補う 팀의 약점을 보완하다",no
60,N2,優,넉넉할/뛰어날 우,"""넉넉할/뛰어날 우"". 뛰어난, 우아한, 상냥한",ユウ,やさ(しい)、すぐ(れる),"優 = 亻 + 憂。 (의미부)「亻」는 ""사람""을 뜻합니다. (소리부 겸 의미부)憂(ユウ - ""근심 우"")는 ""걱정, 근심""을 뜻하는 상용한자입니다. 憂 = 頁 + 冖 + 心 + 夂。 「頁」는 ""머리""를 뜻합니다. 「心」는 ""마음""을 뜻합니다. 冖는 여기서는 ""마음(心)을 짓누르는 모습""을 표현한 모양자입니다. 「夂」는 ""발""을 뜻합니다. 憂는 ""머릿속(頁)의 걱정이 마음(心)을 짓눌러(冖) 발걸음(夂)이 무거운 사람"" -> ""걱정, 근심""이라는 뜻의 글자입니다. 優는, 라는 뜻의 글자입니다. (憂는 소리부도 겸함)",음독은 ユウ입니다. 특별한 점은 없습니다.,"1.優れる 優れる는 ""뛰어나다, 출중하다""라는 뜻의 2그룹 자동사입니다. 예문) 彼は私より遥かに優れている 그는 나보다 훨씬 뛰어나다 判断力に優れる人판단력이 뛰어난 사람 運動神経に優れている 운동 신경이 뛰어나다 2.優しい 優しい는 ""온순하다, (마음씨가) 곱다, 상냥하다, 부드럽다""라는 뜻의 형용사입니다. 예문) 彼女は極めて優しい女の子だ 그녀는 지극히 상냥한 여자아이다 気立ての優しい子마음씨가 고운 아이 優しく言葉をかける 다정하게 말을 걸다",no
61,N2,収,거둘 수,"""거둘 수"". 거두다, 수습하다",シュウ,おさ(める)、おさ(まる),"収 = 丩 + 又。 「丩」는 ""얽히다""라는 뜻의 글자입니다(링크 참조). 「又」는 ""손""을 뜻합니다. 収는 ""떨어진 물건들을 주워서(又) 묶어놓다(丩)"" -> ""거두다, 수습하다""라는 뜻의 글자입니다.",음독은 シュウ입니다. 특별한 점은 없습니다.,"収める는 ""거두다, 넣다, 간수하다""라는 뜻의 2그룹 타동사입니다. 収まる는 ""담아지다, 들어가다, 수습되다""라는 뜻의 자동사입니다. 예문) 倉庫に収める 창고에 넣다(간수하다) 胸に収めておく 가슴속에 간직해 두다 本が箱の中に全部収まった 책이 상자 안에 전부 들어갔다 争いが収まる 분쟁이 수습되다",no
62,N2,断,끊을 단,"""끊을 단"". 끊다, 결정하다",ダン,た(つ)、ことわ(る),"断 = 𠃊 + 米 + 斤。 𠃊+米는 여기서는 ""실뭉치""를 그린 모양자입니다. 「𠃊+米」 「斤」는 ""도끼""를 뜻합니다. 断는 ""엉켜 있는 실뭉치(𠃊+米)를 도끼(斤)로 끊다"" -> ""끊다, 결정하다""라는 뜻의 글자입니다.",음독은 ダン입니다. 특별한 점은 없습니다.,"1.断る 断る는 ""거절하다""라는 뜻의 타동사입니다. 예문) 提案を断る 제안을 거절하다 2.断つ 断つ는 ""끊다, 자르다""라는 뜻의 타동사입니다. 예문) 鎖を断つ 쇠사슬을 끊다 煙草を断つ 담배를 끊다",no
63,N2,違,어긋날 위,"""어긋날 위"". 다르다, 틀리다, 어긋나다",イ,ちが(う)、ちが(える),"違 = ⻌ + 韋。 (의미부)「⻌」는 ""길""을 뜻합니다. (소리부 겸 의미부)「韋」(イ)는 ""성 주위를 돌며 경계서는 발들""을 그린 글자입니다(링크 참조). 여기서는 ""서로 반대 방향을 돌다"" -> ""엇갈리다""라는 뜻으로 쓰인 것입니다. 違는 ""길(⻌)이 엇갈리다(韋)"" -> ""다르다, 틀리다, 어긋나다""라는 뜻의 글자입니다. (韋는 소리부도 겸함)",음독은 イ입니다. 특별한 점은 없습니다.,"違う는 ""다르다, 차이가 있다""라는 뜻의 자동사입니다. 違える는 ""다르게 하다, 틀리다""라는 뜻의 2그룹 타동사입니다. 예문) 理論と実際とは違う 이론과 실제는 다르다 性格の違う友達성격이 다른 친구 君の答えは違っている 너의 답은 틀렸다 今までとやり方を違える 지금까지와 방식을 달리하다 番号を言い違える 번호를 잘못 말하다 答えを違える 답을 틀리다",no
64,N2,境,지경 경,"""지경 경"". 경계, 범위, 땅",キョウ、ケイ,さかい,"境 = 土 + 音 + 儿。 「土」는 ""흙, 땅""을 뜻합니다. 「音」는 ""소리""를 뜻합니다. 儿는「人」가 변형된 것으로, ""사람""을 뜻합니다. 境는 ""악사(儿)의악기 소리(音)가 들리는 범위(土)"" -> ""경계, 범위, 땅""이라는 뜻의 글자입니다.",음독은 キョウ、ケイ입니다. 사용 빈도는 キョウ가 훨씬 높습니다. ケイ는 일부 예외적인 단어에만 쓰이는 음독입니다.,"境는 ""경계""를 뜻합니다.",no
65,N2,規,법 규,"""법 규"". 규범, 규칙, 규정, 표준",キ,,"規 = 夫 + 見。 「夫」는 ""남편""을 뜻합니다. 「見」는 ""보다""라는 뜻입니다. 規는 ""남편(夫)의 안목(見)은 옳다"" -> ""규범, 규칙, 표준""이라는 뜻의 글자입니다.",음독은 キ입니다. 특별한 점은 없습니다.,規의 정식 훈독은 없습니다.,no
66,N2,術,재주 술,"""재주 술"". 기술, 재주, 술수",ジュツ,,"術 = 行 + 朮。 (의미부)「行」는 본래 ""사거리""를 그린 글자입니다(링크 참조). (소리부 겸 의미부)「朮」(ジュツ)는 ""모자를 쓴 재주꾼""을 그린 글자입니다(링크 참조). 術는 ""사거리(行) 한가운데서 공연 중인 재주꾼(朮)"" -> ""재주, 기술, 술수""라는 뜻의 글자입니다. (朮는 소리부도 겸함)",음독은 ジュツ입니다. 특별한 점은 없습니다.,術의 정식 훈독은 없습니다.,no
67,N2,展,펼 전,"""펼 전"". 늘어놓다, 펼치다, 퍼지다",テン,,"展 = 尸 + 龷 + 衣。 「尸」는 ""앉아있는 사람""을 뜻합니다. 글자의 아래쪽은「衣」가 축약된 것으로, ""옷""을 뜻합니다. 龷는 여기서는 ""옷(衣)이 좌우로 길게 펼쳐진 모습""을 표현한 모양자입니다. 展는 ""자리에 앉았는데(尸)옷이 너무 길어서 땅바닥까지 길게 늘어지다(龷+衣)""라는 뜻입니다. ""옷이 바닥에 길게 늘어지다"" -> ""늘어놓다, 펼치다, 퍼지다""라는 의미입니다.",음독은 テン입니다. 특별한 점은 없습니다.,展의 정식 훈독은 없습니다.,no
68,N2,導,인도할 도,"""인도할 도"". 이끌다",ドウ,みちび(く),"導 = 道 + 寸。 (의미부 겸 소리부)「道」(ドウ)는 ""길""을 뜻합니다. (의미부)「寸」는 ""손""을 뜻합니다. 導는 ""방향을 지시하며(寸) 길(道)을 이끌다"" -> ""이끌다""라는 뜻의 글자입니다. (道는 소리부도 겸함)",음독은 ドウ입니다. 특별한 점은 없습니다.,"導く는 ""이끌다, 인도하다, 지도하다, 가르치다""라는 뜻의 타동사입니다. 예문) 事業を成功に導く 사업을 성공으로 이끌다 子供を導く 아이를 지도하다 戦争を勝利に導く 전쟁을 승리로 이끌다",no
